gene,cellType,score,pval,log2foldchange,sig
SAMD14,Mac1,-0.09044353052187326,0.9279347660606269,-0.24398707116469812,False
SAMD4B,Mac1,-3.732643909495406,0.00018948037557449298,0.09026981005021728,False
SART1,Mac1,-3.419450347682006,0.0006274778285252003,0.059477050282753297,False
SART3,Mac1,-2.211175443298246,0.027023690206385606,0.15121137723463018,False
SCAF11,Mac1,2.0149861625157883,0.0439060989704696,0.6473900954536855,False
SCAF8,Mac1,-1.7745133273699238,0.07597827959510475,-0.032801392777688676,False
SF1,Mac1,-4.438131593892943,9.074313742982555e-06,-0.1008994478252907,True
SF3A1,Mac1,-3.8934814036589405,9.881578078125464e-05,-0.01341825573490052,True
SF3A2,Mac1,-5.159718977292092,2.473207971147015e-07,-0.21275463064285294,True
SF3A3,Mac1,-5.818783986479855,5.927728042628449e-09,-0.31770123172336007,True
SF3B1,Mac1,-1.5233073595563185,0.1276818267658912,0.021936279365299072,False
SF3B3,Mac1,-6.1937775001135424,5.873913083697514e-10,-0.34390238314645405,True
SF3B4,Mac1,-5.815894296915463,6.031056998481036e-09,-0.17892357479023868,True
SF3B5,Mac1,-5.971796801757991,2.3465468672361297e-09,-0.14406262082547538,True
SFPQ,Mac1,-2.489214242781204,0.01280257906803499,0.03503154830826638,False
SFSWAP,Mac1,-0.6473279908596647,0.517419689455223,0.42872353715939404,False
SKIV2L2,Mac1,-1.283247337205367,0.1994054363819363,0.4746748065218789,False
SLBP,Mac1,-2.8605393518055506,0.004229210624695502,0.024641589848363843,False
SLU7,Mac1,-4.319626175425953,1.5629372772877994e-05,-0.011011405240401118,True
SMN1,Mac1,-4.373122960803103,1.2248169127367505e-05,-0.0709250268589452,True
SMNDC1,Mac1,-3.818002336952668,0.00013453665155322762,-0.04203983681135792,False
SMU1,Mac1,-6.160761858629469,7.23957932244498e-10,-0.17592469827714297,True
SND1,Mac1,-4.935730507615826,7.985130630078141e-07,-0.17605272599859667,True
SNRNP200,Mac1,-2.3774170322315524,0.017434364603351227,0.17623550257092369,False
SNRNP25,Mac1,-5.927822856990769,3.0697738627981916e-09,-0.42117888869465503,True
SNRNP27,Mac1,-4.979967151434357,6.359506651994981e-07,-0.11933773316156415,True
SNRNP35,Mac1,-3.3792667749408047,0.0007267944465016702,-0.2344753615089461,False
SNRNP40,Mac1,-6.299842242079287,2.979487353764087e-10,-0.6606370202007303,True
SNRNP48,Mac1,-4.2268652639871815,2.369694631860335e-05,-0.16099672655656505,True
SNRNP70,Mac1,5.0515432608069055,4.382546481244024e-07,0.4008291246443214,True
SNRPA,Mac1,-8.181883920415101,2.794401779948565e-16,-0.42737860874009037,True
SNRPA1,Mac1,-7.53291406048476,4.9620271608878373e-14,-0.4483973483087391,True
SNRPB,Mac1,-6.952508652945896,3.5884681697368607e-12,-0.18314105927036906,True
SNRPB2,Mac1,0.5155281239746776,0.6061840220246735,0.4377199451200626,False
SNRPC,Mac1,-5.347473742105757,8.919034589979161e-08,-0.12813668697750824,True
SNRPD1,Mac1,-11.39866195001272,4.245945851278755e-30,-0.6428262612868938,True
SNRPD3,Mac1,-8.244509497825216,1.6583908577133514e-16,-0.37170418646238623,True
SNRPE,Mac1,-9.12645588783016,7.07784352351451e-20,-0.38018040114853235,True
SNRPG,Mac1,-4.065849509753116,4.785781187615175e-05,-0.1697322075250023,True
SNRPN,Mac1,-0.05426611831312396,0.956723143429784,-0.10018217471460719,False
SNU13,Mac1,-7.281323426203167,3.305611123132441e-13,-0.2594472870773741,True
SNUPN,Mac1,-0.6635027467330786,0.507008620906451,0.15629449229394732,False
SPECC1L,Mac1,-0.17609280335736924,0.8602210346709158,0.5953518093476484,False
SPEN,Mac1,-2.1730371703136595,0.02977751981821646,0.2457760554754982,False
SRBD1,Mac1,-1.0728066328894317,0.2833578841745368,0.43078484600596,False
SREK1,Mac1,-0.946279511248562,0.3440060407672487,0.37387938148041844,False
SREK1IP1,Mac1,-1.3149588655418745,0.1885237273491781,0.47520695545404834,False
SRPK1,Mac1,-4.677347226436118,2.90609934625555e-06,-0.16021375831286377,True
SRPK2,Mac1,-0.39134652957763255,0.6955411101022116,0.4467308187072305,False
SRRM1,Mac1,-3.918991357962776,8.89203024781309e-05,0.0009179156030514335,True
SRRM2,Mac1,3.636824430530687,0.00027601992952611554,0.3465865408499944,False
SRRM4,Mac1,0.0,1.0,0.0,False
SRRT,Mac1,-4.037440483775914,5.403754802255075e-05,-0.06351466804166428,True
SRSF1,Mac1,-3.1425749297119854,0.0016746884376032743,-0.015577608721995873,False
SRSF10,Mac1,-5.280654361983684,1.2872332206803735e-07,-0.058190039699770324,True
SRSF11,Mac1,-2.287067322799432,0.022191893854137733,0.06675373051979072,False
SRSF12,Mac1,0.03337216162513519,0.9733778090979158,0.15572043588764006,False
SRSF2,Mac1,-2.7096093647199306,0.006736249301080056,-0.07889780026632742,False
SRSF3,Mac1,-6.644287608889405,3.046871109655659e-11,-0.3113959534740314,True
SRSF4,Mac1,-1.3199970580616096,0.18683600022583446,0.2860364726707294,False
SRSF5,Mac1,8.305033482824864,9.979130250771687e-17,0.5910301583048909,True
SRSF6,Mac1,-2.3502558267480644,0.018760511957247747,0.0401541859481771,False
SRSF7,Mac1,-5.224765138817833,1.7437629802281027e-07,-0.23738773419476722,True
SRSF9,Mac1,-8.619803238946114,6.706925951467937e-18,-0.3344074541346469,True
SSB,Mac1,-5.906206477911682,3.5007516667014466e-09,-0.1633268800729466,True
STAU1,Mac1,-0.04419911538262915,0.9647456871884024,0.6670343582390101,False
STAU2,Mac1,-2.4430730308406883,0.014562790019177884,0.04534330902092831,False
STOX2,Mac1,0.30296706303032483,0.7619149625268726,0.9473635706057173,False
STRAP,Mac1,-8.424083063612422,3.6358627947488154e-17,-0.35052109319803026,True
STRBP,Mac1,-1.7157625609666074,0.08620550912709019,-0.8306687476290375,False
SUB1,Mac1,-7.170398751788219,7.477963370408866e-13,-0.39513016639782794,True
SUGP1,Mac1,-3.7383013212075107,0.00018526781841649755,-0.30642774786334437,False
SUGP2,Mac1,-0.6055213132657365,0.5448326675749458,0.20276329151804173,False
SUPT6,Mac1,-3.419150120194797,0.0006281705980719992,-0.002023664817663473,False
SYF2,Mac1,-5.428234936165123,5.691409116053229e-08,-0.12025978980952257,True
SYNCRIP,Mac1,-5.426949587235507,5.732531092805942e-08,-0.16863888123455073,True
SYNJ2,Mac1,-4.858750303473506,1.1812899970577683e-06,-1.606433845089664,True
TAF15,Mac1,-3.8263430318317075,0.00013006101812255147,-0.12937943002155627,False
TARBP2,Mac1,-5.689142004659186,1.2767926093625445e-08,-0.6460629565917335,True
TARDBP,Mac1,-2.8176631137884383,0.004837453650372627,0.09608217321881973,False
TCERG1,Mac1,-5.490785456703435,4.001501868758056e-08,-0.3001722967901701,True
TDRD3,Mac1,-0.7414305438819042,0.4584324305417432,0.46870538432709097,False
TDRD7,Mac1,0.6796962668244431,0.4966968003046869,0.8752068579875205,False
TFIP11,Mac1,-1.2402866602074771,0.21486938467407246,0.2995223753045977,False
THOC1,Mac1,-3.0146217275068703,0.0025729993814536723,-0.13581793795859376,False
THOC3,Mac1,-3.54453262454068,0.00039330982650590777,-0.054001833670051624,False
THOC5,Mac1,-5.201516272777045,1.9766916099859977e-07,-0.4438299047323522,True
THOC7,Mac1,-6.978909907602385,2.974791542738022e-12,-0.2836077205919034,True
THRAP3,Mac1,-1.8084671797515275,0.07053382042426512,0.23961786710743382,False
THUMPD1,Mac1,-3.7920045129821167,0.0001494361978339278,-0.13288977769726973,False
THUMPD3,Mac1,-3.19811701484575,0.0013832813802201911,0.10564262117167456,False
TIA1,Mac1,-0.45641145532132454,0.6480941297897389,0.6488674796971772,False
TIAL1,Mac1,-6.279717618327273,3.3918852063080387e-10,-0.2649264319326221,True
TJP2,Mac1,-3.183424632190433,0.0014554399785175391,-0.09856445302444516,False
TMEM63A,Mac1,1.3378230651146759,0.1809541211909449,0.808082709592064,False
TNPO1,Mac1,-4.272790687421265,1.9304164950704036e-05,-0.13699593218966744,True
TNRC6A,Mac1,-0.08550854120086648,0.9318571054467192,0.3600963022551573,False
TOE1,Mac1,-1.7714922882798778,0.07647887395135361,0.023904053817886517,False
TOPORS,Mac1,-1.4928155053865997,0.1354854874120545,0.3695041414450184,False
TRA2A,Mac1,2.6217552962752397,0.00874782162845139,0.3774352610809908,False
TRA2B,Mac1,-3.815122029497251,0.00013611565230342736,-0.1439366137770257,False
TRMT1,Mac1,-0.11212558436378707,0.9107238319461601,0.580003507580745,False
TRMT2A,Mac1,-3.0417360224454817,0.002352180771048581,0.016520278610854255,False
TTC14,Mac1,1.4437001649009145,0.14882333503845227,0.7635789941855249,False
TXNL4A,Mac1,-8.663486338335103,4.575513996284431e-18,-0.6891936685543731,True
TXNL4B,Mac1,-0.42559122733747046,0.670405733794055,0.4982997098859965,False
U2AF1,Mac1,-8.033843622893874,9.446558317468528e-16,-0.3880240225867233,True
U2AF1L4,Mac1,-0.9056455972765461,0.36512346614345126,0.03933179837128309,False
UHMK1,Mac1,-2.8993531366363583,0.0037393347781562686,0.18844285072340483,False
UNK,Mac1,-0.8370717627760926,0.4025522314075869,0.504397457533869,False
UNKL,Mac1,-0.12907905528215066,0.8972950948136647,0.6765463722299971,False
USP39,Mac1,-4.472986128736176,7.713478295413675e-06,-0.29872943892037895,True
WBP4,Mac1,-4.801885340974224,1.571786896650388e-06,-0.019971954190926233,True
WDR83,Mac1,-2.8260413371033795,0.004712718190099769,0.1074332833722762,False
WTAP,Mac1,-1.949377074451529,0.05125041028022886,0.32942535233492176,False
XAB2,Mac1,-1.8772474206494376,0.0604841909185981,0.23162734331238521,False
YBX1,Mac1,-10.842443619412174,2.1660674289713358e-27,-0.32490115349243354,True
YBX2,Mac1,0.04240713256834722,0.9661741424986313,0.3209880188114357,False
YTHDF1,Mac1,-2.343707114683306,0.019093158126166465,0.14100911785896297,False
YTHDF2,Mac1,-3.775829757108703,0.00015947588951035612,-0.10141286496047108,False
YTHDF3,Mac1,-3.20426229622457,0.0013540905272990758,-0.0988485131159127,False
ZC3H10,Mac1,-1.3501699205261681,0.1769614842873536,-0.012526990337871968,False
ZC3H11A,Mac1,-0.39179687080844683,0.6952083073335826,0.04324120850907409,False
ZC3H12A,Mac1,-5.847474475726316,4.990923890861551e-09,-1.0003482065506235,True
ZC3H12D,Mac1,-1.8540360830445501,0.06373399791023354,-0.25119056483484314,False
ZC3H13,Mac1,-3.6635728232192615,0.0002487214594711199,0.03854225055485472,False
ZC3H15,Mac1,-7.044678491519225,1.8589022033757553e-12,-0.22386190887753266,True
ZC3H3,Mac1,-1.0016996289656477,0.3164886859482917,0.19362981053034956,False
ZC3H6,Mac1,0.14804967963020332,0.8823035615299191,0.9325267599688332,False
ZC3H7A,Mac1,-0.7224223910979504,0.470034824608227,0.37101032599817163,False
ZC3H8,Mac1,-0.17951727313335303,0.857531555634323,0.3114782205127957,False
ZC3HAV1L,Mac1,-0.12545756121768561,0.900161320763312,-0.10346288383812774,False
ZCCHC17,Mac1,-5.858282665265859,4.676781390625643e-09,-0.1692066650217745,True
ZCCHC7,Mac1,-0.8882793135632694,0.3743905242857538,0.28511219161918433,False
ZCCHC8,Mac1,-1.5270695852554128,0.12674370899745951,0.30312428427855576,False
ZCRB1,Mac1,-7.517574312310148,5.5801842703558973e-14,-0.31823296180899696,True
ZFP36,Mac1,-3.1502588769627544,0.0016312584771301234,-0.31530330590916655,False
ZFP36L1,Mac1,19.186713081971735,4.779283254020468e-82,1.2659679126618606,True
ZFP36L2,Mac1,6.5739968484464715,4.898226858422753e-11,0.13518078359171426,True
ZFP638,Mac1,-0.33822502855949493,0.7351936160623197,0.4081971767258885,False
ZMAT5,Mac1,-3.65282092633357,0.000259375120323058,0.03662208546816892,False
ZRSR2,Mac1,-2.7454677852235196,0.006042469956843812,0.05005822348373812,False
ACIN1,Mac2,-5.553696798077612,2.7969045026667355e-08,0.20586947131822342,True
ADAD1,Mac2,0.0,1.0,0.0,False
ADAR,Mac2,-0.7611628316028812,0.44655981552160595,0.9784842564012681,False
ADARB1,Mac2,0.044633821228786404,0.9643991840712189,0.6537331084635637,False
ADARB2,Mac2,-0.006027760125460743,0.9951905723838934,-0.029434322211067978,False
AFF2,Mac2,0.0,1.0,0.0,False
AGO1,Mac2,-2.5040115820538187,0.012279401441136773,0.4171374555152463,False
AKAP1,Mac2,-0.6453962779299531,0.5186704148390805,0.6403918584960135,False
ALYREF,Mac2,-7.173228160437218,7.324962243504936e-13,0.10302688843768859,True
ANKRD17,Mac2,-3.10097926043189,0.001928817995787718,0.5005428170076023,False
ANKS1,Mac2,0.662046835878228,0.5079412059870971,1.3109959751591354,False
AQR,Mac2,-1.2224478238164058,0.22153832349811886,0.8560393307908765,False
ARGLU1,Mac2,-0.5551734871869753,0.5787760016924237,1.153481322726984,False
ARL6IP4,Mac2,-8.38354301954713,5.135789451262581e-17,-1.2703339113484837,True
BCAS2,Mac2,-7.08421866616489,1.3983096794290178e-12,0.20718342011294233,True
BCLAF1,Mac2,-1.4427772999226476,0.14908321571894206,0.8500115528251255,False
BICC1,Mac2,-0.14466624301105785,0.8849743928995706,-0.5346120234817455,False
BOLL,Mac2,0.0,1.0,0.0,False
BUD13,Mac2,-1.9716583944424635,0.048648616213364686,-0.2944407857244058,False
C1QBP,Mac2,-13.402279333342417,5.863432409800605e-41,-1.2032292940829858,True
CACNA1E,Mac2,0.3549279398927613,0.722643576410803,1.7280674199132156,False
CARHSP1,Mac2,-4.051338897000518,5.092538429056152e-05,-0.002809776215040749,True
CASC3,Mac2,-0.4249506351403513,0.6708726612978022,1.271634458416396,False
CCAR1,Mac2,-6.528361086287017,6.649324073685529e-11,0.11045656154903405,True
CCNL1,Mac2,13.987462547064073,1.8592805661492398e-44,1.7952954945286468,True
CD2BP2,Mac2,-2.652020844063794,0.008001160230249408,0.4140689947625802,False
CDC5L,Mac2,-5.410424555266875,6.287550792755904e-08,0.20927680575970253,True
CDK11B,Mac2,2.55174318150554,0.010718549437152062,1.5026792983321604,False
CDK12,Mac2,-3.3163135691536496,0.0009121342223977617,0.386803344695279,False
CDK13,Mac2,-1.5523353897404437,0.12058199423975315,0.8086625518527004,False
CDKN2AIP,Mac2,-0.8405046763378002,0.40062548072744886,1.201865917108218,False
CELF1,Mac2,3.0084976730680224,0.0026254281253833417,1.5887092696902068,False
CELF2,Mac2,4.680136246619245,2.8668433500194053e-06,1.0839552121819,True
CELF3,Mac2,0.0,1.0,0.0,False
CELF4,Mac2,-1.6307479010084824,0.10294352467967754,0.22904429947383287,False
CELF5,Mac2,-0.0013165557447473145,0.9989495408012933,-0.21189840891271636,False
CELF6,Mac2,-0.01808328037638223,0.985572416098716,-0.029802481690296805,False
CFAP20,Mac2,-4.341097327528287,1.4177290303624001e-05,0.603727747016082,True
CHERP,Mac2,-2.3821398237998563,0.017212360550945414,0.5255746533023444,False
CIR1,Mac2,-3.858398943348725,0.00011413224115587683,0.21313552440797867,False
CIRBP,Mac2,-4.2501259070481,2.13650385389655e-05,0.5052334877400222,True
CLASRP,Mac2,-1.2130383224642414,0.2251151690943871,0.6213149970420511,False
CLK2,Mac2,0.09081653156904024,0.9276383740413923,1.4944160924712557,False
CLK3,Mac2,-0.8531668448240465,0.39356678676360657,1.2489742789669682,False
CLK4,Mac2,0.8528312521832285,0.3937528902697588,1.6767168535718957,False
CLNS1A,Mac2,-6.526515326762518,6.731743129139083e-11,-0.2192483394532143,True
CLP1,Mac2,-1.0667973755231916,0.28606334396325284,0.4557873264681569,False
CNBP,Mac2,2.5660704057866135,0.01028579479947306,0.7093415345277005,False
CNOT4,Mac2,-2.1644305517738474,0.030431321182773998,0.5885910373481611,False
CPEB1,Mac2,-0.8268357299291001,0.4083301754221772,-1.1928935649972054,False
CPEB2,Mac2,0.4903008482350146,0.6239210268743243,1.6487386716605847,False
CPEB3,Mac2,-0.4032145579427584,0.6867903909821865,0.8517440123544786,False
CPEB4,Mac2,-7.049123420380891,1.8004840233449214e-12,-0.44155526065298556,True
CPNE1,Mac2,0.09889656976719532,0.9212203924849738,1.5313865890912415,False
CPSF1,Mac2,-1.9046947551900215,0.05681976117258571,0.8812723998508796,False
CPSF2,Mac2,-4.877580886103555,1.0739481363846382e-06,-0.03752581176313896,True
CPSF3,Mac2,-4.422104228058034,9.774428195326993e-06,0.37722502694803595,True
CPSF4,Mac2,-2.367877136565094,0.017890475938985902,0.4361473346972087,False
CPSF4L,Mac2,-0.006027760125460743,0.9951905723838934,-0.1280282753530725,False
CPSF7,Mac2,0.00011616668336005715,0.9999073123970758,1.384982020666806,False
CRNKL1,Mac2,-3.5100537821797,0.00044801606611780977,0.044010747848861165,False
CSDC2,Mac2,-0.05424984112914669,0.9567361116407747,-0.14023968881725538,False
CSDE1,Mac2,1.0887657860875046,0.2762571829107726,0.7384574559023411,False
CSTF1,Mac2,-2.8112079224948587,0.004935587951357902,0.07852531003922536,False
CSTF2,Mac2,-1.6070240827845061,0.10804908527719198,0.6951388966188219,False
CSTF2T,Mac2,0.04890617369458406,0.9609940688548358,1.3687163847608872,False
CSTF3,Mac2,-1.0444675574995361,0.29626912152133167,1.159273822575475,False
CTNNBL1,Mac2,-4.8593298094067645,1.1778378201873812e-06,-0.5263720096411131,True
CWC15,Mac2,-8.095436737404926,5.70592615375898e-16,-0.003891898684933004,True
CWC22,Mac2,-1.4695343593232475,0.14168790946575538,0.5881418488109227,False
CWC25,Mac2,-1.7515483442936797,0.07985150148655928,0.4715385029938659,False
D1PAS1,Mac2,0.0,1.0,0.0,False
DAZAP1,Mac2,-5.946637058247637,2.737073667174001e-09,0.17822814764220585,True
DAZL,Mac2,-0.04822208100368595,0.9615392525603039,-0.1836389403198616,False
DDX1,Mac2,-7.041327345186504,1.904170635561098e-12,-1.0455677633226825,True
DDX17,Mac2,6.894557194465704,5.403284362628312e-12,1.8217604001590786,True
DDX19A,Mac2,-3.000701597873636,0.0026935838529296746,0.5428427871168946,False
DDX20,Mac2,-1.4630419324643464,0.14345590529066474,0.5360633778342145,False
DDX39,Mac2,-5.786068887025514,7.2052675735031095e-09,0.369110994342587,True
DDX39B,Mac2,6.556563775524986,5.5061777520479134e-11,1.5097823026325319,True
DDX3X,Mac2,6.0290121441591795,1.6496489326583347e-09,1.3972946894888896,True
DDX41,Mac2,-7.851473794939543,4.111764308000578e-15,-1.285189711274879,True
DDX46,Mac2,-3.289698491254934,0.0010029478959658774,0.4292447291660233,False
DDX5,Mac2,19.82019171857254,1.993478474280123e-87,1.2647909384220757,True
DDX50,Mac2,-1.1551227771046217,0.24804015207722896,0.8904249328479397,False
DGCR14,Mac2,-2.631975637479553,0.008488994990477228,-0.25227830614676705,False
DGCR8,Mac2,-1.4821319907631825,0.1383051781241519,1.128681224033496,False
DGKQ,Mac2,0.1306875187800643,0.8960225062293095,1.3070473671925327,False
DHX15,Mac2,0.9675910279337028,0.33324865987840735,1.2932072518871482,False
DHX16,Mac2,-0.5335148544449558,0.593677231114759,1.5489962701125313,False
DHX30,Mac2,-1.4061073502086563,0.1596922501016742,1.300749176658794,False
DHX35,Mac2,0.17133295054682207,0.8639619727214776,1.7416476832801266,False
DHX38,Mac2,-2.2931948665738395,0.02183678856599127,0.7245208041397717,False
DHX57,Mac2,-0.6580197241884127,0.5105254569869018,1.0165729103245278,False
DHX8,Mac2,-2.2747372713288527,0.02292169521914931,0.4941062855558913,False
DHX9,Mac2,1.0814730998543454,0.27948672028103927,1.4986946699122061,False
DICER1,Mac2,-2.386644509632374,0.017002923538707315,0.7438865659144911,False
DNAJC17,Mac2,-2.1522072352025168,0.0313810360499805,-1.0507034430595534,False
DNAJC8,Mac2,-5.510031032543493,3.587704417514025e-08,0.2064369426895647,True
DND1,Mac2,-0.28489233723590907,0.7757266268273275,-0.9271693668346741,False
DPPA5A,Mac2,0.0,1.0,0.0,False
DROSHA,Mac2,-1.3066299470246607,0.19133842078910357,-0.07198841968911296,False
DUS3L,Mac2,-2.2456052486240026,0.02472930400274066,0.386192017708324,False
EEF1A1,Mac2,-19.879088227036092,6.174571166441156e-88,-0.653485355141429,True
EFTUD2,Mac2,-5.994639713293865,2.039370697040716e-09,-0.3426665358021488,True
EIF2AK2,Mac2,-2.6857220896474727,0.007237325843437583,-0.10969331311473063,False
EIF2D,Mac2,-1.8935040313596694,0.0582908726193038,0.16024496110933129,False
EIF2S1,Mac2,-11.608962612676166,3.710903286593503e-31,-1.0633528512456287,True
EIF2S2,Mac2,-6.43536320255266,1.231784249378592e-10,0.07632556048556349,True
EIF3A,Mac2,-0.3301586215185447,0.7412801106220053,0.5761967987545074,False
EIF3B,Mac2,-8.075933642009698,6.696229120050843e-16,-0.32324068742846634,True
EIF3G,Mac2,-9.782977239167213,1.3323259278154154e-22,-0.5528309920046048,True
EIF4A1,Mac2,-12.250357593734828,1.6725679058009808e-34,-0.6234171086279208,True
EIF4A3,Mac2,-8.54803504318497,1.2520170827026489e-17,-0.38486027086842967,True
