cellType,TF,nTargets,sigTargets,percSig,nUp,nDown,meanLFC_up,meanLFC_down
Mac5,IKZF2,122,68,0.5573770491803278,54,68,0.38793785178965656,-0.5263821040181524
Mac5,IKZF3,119,62,0.5210084033613446,35,83,0.3874924278701988,-0.659755083181173
Mac5,ING1,1,1,1.0,1,0,0.505494657044685,
Mac5,INO80,1257,550,0.4375497215592681,376,803,0.3184893534875017,-0.5839533360463929
Mac5,INSM1,405,162,0.4,144,239,0.3411086414990971,-0.4965852444839
Mac5,IRF1,4767,2500,0.5244388504300399,1738,2955,0.35704225696618697,-0.6205129296519787
Mac5,IRF2,1410,794,0.5631205673758866,549,843,0.325327220941141,-0.4938756655852955
Mac5,IRF3,5202,2756,0.5297962322183776,1886,3249,0.34231721742523796,-0.593560518094323
Mac5,IRF4,10125,4699,0.46409876543209877,3654,6215,0.35397699391397897,-0.5935042355411035
Mac5,IRF5,3995,2032,0.5086357947434292,1428,2516,0.3323839153502451,-0.6157584333788774
Mac5,IRF7,1027,617,0.6007789678675755,419,601,0.30116371968169775,-0.44710732737157305
Mac5,IRF8,8047,4134,0.5137318255250404,2954,4971,0.35054811235248917,-0.5920515094109063
Mac5,IRF9,2651,1456,0.5492267069030554,985,1638,0.3314868304457424,-0.6240852951319661
Mac5,ISL1,3651,1557,0.4264585045193098,1207,2230,0.34898209283647313,-0.5535848156251344
Mac5,ISX,10875,4921,0.45250574712643676,3923,6492,0.35475994646159054,-0.5752867997300916
Mac5,JPH2,82,40,0.4878048780487805,20,62,0.395129661452953,-0.5225144807144667
Mac5,JUN,11056,4795,0.4337011577424023,3992,6424,0.35966540629124616,-0.5734652601265745
Mac5,JUNB,6119,3116,0.5092335348913221,2217,3758,0.35952991701518056,-0.6251590140415598
Mac5,JUND,7530,3846,0.5107569721115538,2867,4554,0.3616455203970848,-0.5856441237100856
Mac5,KAT2A,211,136,0.6445497630331753,89,122,0.32735843120143443,-0.4514033945865649
Mac5,KAT5,857,490,0.5717619603267211,357,494,0.3476250847989844,-0.4654165965099251
Mac5,KAT8,721,369,0.5117891816920943,290,416,0.3344284275576681,-0.5131550781440732
Mac5,KDM1A,11362,4911,0.4322302411547263,4050,6729,0.35030588942845103,-0.5628380333766356
Mac5,KDM2A,1051,456,0.43387250237868696,336,664,0.3364294337599337,-0.5747963025359066
Mac5,KDM2B,7646,3176,0.41538059115877585,2601,4486,0.3524290849764177,-0.5497532356378583
Mac5,KDM3A,893,477,0.5341545352743561,343,542,0.31672761714839953,-0.5381685035064298
Mac5,KDM4A,1630,685,0.42024539877300615,602,957,0.31998107135717946,-0.5266200026446838
Mac5,KDM4B,33,12,0.36363636363636365,5,28,0.3204151940518712,-0.5816371790034334
Mac5,KDM4C,7865,3576,0.45467260012714555,2857,4647,0.3406258452659303,-0.5412079751662348
Mac5,KDM5A,3439,1900,0.5524861878453039,1482,1918,0.3204713412505359,-0.45276892332206614
Mac5,KDM5B,279,116,0.4157706093189964,105,154,0.3254284438452291,-0.49813998010177835
Mac5,KDM5C,626,290,0.46325878594249204,226,371,0.33151655963194715,-0.5326342639640201
Mac5,KDM6A,8248,3921,0.47538797284190104,3075,4825,0.3465466965662274,-0.540588546091441
Mac5,KDM6B,260,141,0.5423076923076923,90,166,0.3387175975847245,-0.5964312009908378
Mac5,KLF1,1562,846,0.5416133162612036,569,968,0.3490400034026178,-0.5293637800803949
Mac5,KLF15,2,1,0.5,1,0,0.22105212879846814,
Mac5,KLF3,1103,558,0.5058930190389845,410,670,0.37996298417525565,-0.5590551572576821
Mac5,KLF4,12192,4905,0.40231299212598426,4251,6967,0.3548993905658845,-0.5475936514698078
Mac5,KLF5,2310,1156,0.5004329004329005,854,1386,0.3681741711395501,-0.5705117530313174
Mac5,KMT2A,7304,3823,0.5234118291347207,2775,4462,0.34022770180412015,-0.5759942997131182
Mac5,KMT2B,11906,4724,0.3967747354275155,4100,6824,0.3498080334590724,-0.5431122133103842
Mac5,KMT2C,6001,3141,0.5234127645392435,2392,3508,0.3461506645677863,-0.5184929862314366
Mac5,KMT2D,9726,4144,0.42607443964630887,3471,5696,0.34935606581720763,-0.5416067704802354
Mac5,LDB1,1924,907,0.4714137214137214,693,1165,0.3396078322743184,-0.5555098263331418
Mac5,LEF1,50,24,0.48,17,33,0.3628046872883918,-0.6148520345121041
Mac5,LEO1,588,310,0.5272108843537415,211,361,0.39104347836319553,-0.5201349733227922
Mac5,LHX1,4,2,0.5,2,2,0.45728432861343005,-0.2066887250864074
Mac5,LHX2,2594,1257,0.484579799537394,910,1598,0.3375034002709651,-0.5435742368151979
Mac5,LHX3,228,71,0.31140350877192985,59,136,0.38405342182566155,-0.6696670991438348
Mac5,LHX6,32,15,0.46875,9,23,0.298430083641762,-0.6472021788053361
Mac5,LIN9,148,84,0.5675675675675675,70,75,0.4233441470017523,-0.45178500253135934
Mac5,LMNB1,2374,1060,0.44650379106992416,844,1419,0.3239565429973019,-0.5692893779301961
Mac5,LYL1,49,18,0.3673469387755102,11,36,0.357328770591421,-1.0632185483005252
Mac5,MAF,485,233,0.48041237113402063,125,357,0.3755333568425387,-0.7282335681874307
Mac5,MAFA,16,9,0.5625,4,12,0.3085760012694001,-0.7735319432528659
Mac5,MAFB,350,194,0.5542857142857143,117,229,0.3972870324272116,-0.6963369550596875
Mac5,MAFF,1268,631,0.49763406940063093,469,769,0.3893037830236032,-0.5651951853936832
Mac5,MAFG,83,36,0.43373493975903615,24,53,0.5389923174937136,-0.698053953153625
Mac5,MAFK,1931,987,0.5111341273951321,715,1170,0.35514893717668305,-0.5239208378140634
Mac5,MAGI1,3019,1587,0.5256707519046042,1145,1815,0.3473789852237809,-0.5151842710602018
Mac5,MAX,2488,1306,0.52491961414791,1001,1448,0.3417432686987132,-0.5328822718255338
Mac5,MAZ,657,326,0.4961948249619482,181,466,0.32619871662871663,-0.6181010813646037
Mac5,MBD1,1,1,1.0,0,1,,-1.225315977824022
Mac5,MCRS1,217,121,0.5576036866359447,87,124,0.363528514287227,-0.4539747115266008
Mac5,MECP2,1913,449,0.23470987976999477,509,1021,0.33849532395170817,-0.5493612212382898
Mac5,MED1,12371,5064,0.40934443456470776,4288,7139,0.352767515946948,-0.5613527651577983
Mac5,MED12,10511,4495,0.42764722671487015,3697,6196,0.3520013166270624,-0.5642315591592224
Mac5,MED23,761,334,0.43889618922470436,247,475,0.3412318308768351,-0.5557040923998179
Mac5,MED24,3547,1700,0.47927826332111645,1253,2162,0.3538280231136666,-0.5498695293233518
Mac5,MED26,2806,1668,0.594440484675695,1160,1628,0.32690438775888503,-0.4985245056961496
Mac5,MEF2A,974,453,0.4650924024640657,310,615,0.3661919895709861,-0.6615655358760797
Mac5,MEF2C,9738,4330,0.44464982542616555,3536,5725,0.34973259913184157,-0.5425428937328823
Mac5,MEF2D,183,70,0.3825136612021858,66,108,0.2892711482646615,-0.5980847345686316
Mac5,MEIS1,4246,2025,0.47691945360339144,1553,2545,0.34769481482089554,-0.5705792577844119
Mac5,MEN1,6048,3041,0.5028108465608465,2150,3798,0.3352189111685071,-0.5916223977929788
Mac5,MITF,254,146,0.5748031496062992,95,157,0.32148400157250706,-0.5635063795275616
Mac5,MORC3,363,183,0.5041322314049587,133,222,0.29936082616279297,-0.6019957854667963
Mac5,MPND,1,0,0.0,0,1,,-0.3063041253392367
Mac5,MSGN1,2,0,0.0,0,2,,-0.4930982578867828
Mac5,MSL1,286,146,0.5104895104895105,116,163,0.3265071666121501,-0.49683244456096687
Mac5,MSL2,85,39,0.4588235294117647,23,58,0.3155952438862156,-0.5589876595296941
Mac5,MSX1,15,6,0.4,3,11,0.38967361153644003,-0.4402256924600195
Mac5,MTA1,162,72,0.4444444444444444,70,87,0.32164685709116264,-0.6900750622928837
Mac5,MTA2,7411,3515,0.4742949669410336,2674,4541,0.3455055510050037,-0.5728582540321263
Mac5,MTA3,11,3,0.2727272727272727,3,8,0.12772864665281763,-0.7942487820454412
Mac5,MTF1,111,64,0.5765765765765766,36,74,0.3333240264660786,-0.533746547222381
Mac5,MTF2,5295,1583,0.298961284230406,1531,2995,0.3479235918340293,-0.5801691384563818
Mac5,MXI1,1167,668,0.572407883461868,497,661,0.3336506849928886,-0.49497207564149936
Mac5,MYB,82,42,0.5121951219512195,29,53,0.4221894299301744,-0.5221652704107074
Mac5,MYC,13628,5135,0.37679776929850306,4525,7653,0.35357175536552443,-0.5685645009042535
Mac5,MYCN,1596,856,0.5363408521303258,589,982,0.3277054595775648,-0.5337068534750857
Mac5,MYEF2,47,15,0.3191489361702128,9,33,0.38697821037503377,-0.6456789536896872
Mac5,MYF5,130,66,0.5076923076923077,52,74,0.3868490056501002,-0.6329686655210592
Mac5,MYO1C,1,1,1.0,1,0,0.0626101526597651,
Mac5,MYOD1,8230,3734,0.4537059538274605,3019,4820,0.3499051697402508,-0.5394037251605861
Mac5,MYOG,3506,1583,0.4515116942384484,1261,2096,0.3533526134993645,-0.5743069503473723
Mac5,MYT1L,952,456,0.4789915966386555,332,594,0.3280977320782293,-0.5888867554174422
Mac5,NAA10,6,0,0.0,0,3,,-0.6705019281347114
Mac5,NACC1,2,1,0.5,1,1,0.025817283021640325,-1.496773026676406
Mac5,NANOG,13414,4907,0.3658118383778142,4414,7363,0.34714202104350844,-0.5468584885423207
Mac5,NBN,684,339,0.4956140350877193,259,402,0.3355319597817479,-0.5252535998117066
Mac5,NCOA1,1,1,1.0,1,0,0.2190829189487511,
Mac5,NCOA2,2848,1396,0.4901685393258427,930,1846,0.35763151999378917,-0.5628729196686185
Mac5,NCOA3,4122,2060,0.4997573993207181,1532,2468,0.3387737818107737,-0.5412324399105549
Mac5,NCOR1,10103,4581,0.4534296743541522,3684,5915,0.3560984069391449,-0.5626604461739216
Mac5,NCOR2,11486,4765,0.41485286435660806,4043,6555,0.3497939176197431,-0.5309158856810053
Mac5,NELFA,8660,4083,0.47147806004618936,3203,5205,0.3557087208992714,-0.5386074356567446
Mac5,NELFB,2193,1275,0.5813953488372093,927,1251,0.358927147147952,-0.4683877828046417
Mac5,NELFE,6758,3746,0.5543060076945842,2670,4046,0.3446204634952088,-0.5325592440970681
Mac5,NEO1,1,0,0.0,0,1,,-0.18739600887626845
Mac5,NFAT5,4,3,0.75,2,2,0.13035273280237192,-0.5401235615459967
Mac5,NFE2,13,8,0.6153846153846154,6,7,0.5686408653138508,-0.3081129909736335
Mac5,NFIA,3826,1892,0.494511238891793,1463,2292,0.36447061749820436,-0.5408245115377981
Mac5,NFIB,2886,1349,0.46742896742896745,1043,1738,0.34729929757949424,-0.5787804547381775
Mac5,NFIL3,96,24,0.25,22,55,0.36952246495060237,-0.6610648911544792
Mac5,NFKB1,75,40,0.5333333333333333,19,55,0.32099686513027703,-0.7180349184089617
Mac5,NFYA,1165,622,0.5339055793991416,442,715,0.3243763337086543,-0.5272069650487553
Mac5,NFYB,32,20,0.625,12,19,0.3963814840863835,-0.45718446946753355
Mac5,NFYC,34,17,0.5,7,27,0.42452044090717084,-0.4710960962824762
Mac5,NIPBL,12498,4958,0.3967034725556089,4216,7198,0.34823143482378294,-0.5724249579613224
Mac5,NLRC5,107,63,0.5887850467289719,41,65,0.3962958122887301,-0.5160420152031707
Mac5,NPAS3,373,175,0.4691689008042895,126,233,0.2750332174955554,-0.6344178235110847
Mac5,NPAS4,1147,561,0.4891020052310375,388,721,0.3346474978768908,-0.5108355215099678
Mac5,NR0B2,9,4,0.4444444444444444,4,5,0.25087436129674945,-0.524592781895335
Mac5,NR1D1,11654,4906,0.4209713403123391,4128,6752,0.3534348682001133,-0.556453762142766
Mac5,NR1D2,2986,1484,0.49698593436034827,1104,1729,0.3396094258504662,-0.5446153836410387
Mac5,NR1H2,20,12,0.6,10,9,0.4278883280964475,-0.7377599122567814
Mac5,NR1H3,6353,3416,0.5376987250118055,2423,3832,0.37034082796572904,-0.5765399929880337
Mac5,NR1H4,892,473,0.5302690582959642,307,562,0.3603645502919279,-0.6245172923942195
Mac5,NR1I2,97,32,0.32989690721649484,28,67,0.3762919796144389,-0.6268460177591728
Mac5,NR4A1,8018,3458,0.4312796208530806,2826,4595,0.35285966686361714,-0.5353587306302651
Mac5,NR5A2,1815,797,0.4391184573002755,668,1017,0.37797290609705597,-0.5359923708829649
Mac5,NR6A1,2946,1463,0.49660556687033264,1106,1762,0.34605667796418643,-0.5593458291944438
Mac5,NRF1,4690,2186,0.4660980810234542,1680,2805,0.35127266999799733,-0.536613931790605
Mac5,NSD3,1628,904,0.5552825552825553,636,977,0.33465293259412626,-0.5207868668935586
Mac5,NUP98,176,88,0.5,76,97,0.3228108348121954,-0.4726933140369124
Mac5,OLIG2,5217,2393,0.45869273528848,1870,3119,0.33840061203032445,-0.5431334568654018
Mac5,OSR1,343,176,0.5131195335276968,127,208,0.29684152719051027,-0.49148323445654224
Mac5,OTX2,7166,3183,0.4441808540329333,2600,4087,0.344409912037824,-0.5309108171222672
Mac5,OVOL2,10,4,0.4,4,6,0.37831998950649104,-0.4936843091404974
Mac5,PARP1,1,1,1.0,0,1,,-0.06959582438960776
Mac5,PAX3,276,140,0.5072463768115942,95,175,0.36331612173675776,-0.49957165848438023
Mac5,PAX5,5365,2658,0.49543336439888164,1916,3344,0.341873970671963,-0.5812835950925455
Mac5,PAX6,1431,685,0.47868623340321453,564,803,0.3330320938426156,-0.5103091534849552
Mac5,PAX7,952,503,0.5283613445378151,362,558,0.3418787102269273,-0.5464719318266323
Mac5,PBX1,2145,1032,0.4811188811188811,769,1298,0.34666070257406534,-0.5506471363372202
Mac5,PCGF1,1788,451,0.25223713646532436,474,1032,0.35696004614902915,-0.6222310080946071
Mac5,PCGF2,2211,506,0.22885572139303484,549,1197,0.37135795647741293,-0.6025701111646832
Mac5,PCGF3,52,23,0.4423076923076923,19,28,0.23848874124004538,-0.5779944346273754
Mac5,PCGF5,13,4,0.3076923076923077,4,9,0.9493263799605005,-0.7111671387876487
Mac5,PCGF6,5140,1794,0.3490272373540856,1631,2918,0.3493516525114738,-0.564505249064047
Mac5,PCNA,18,9,0.5,7,11,0.34780840996267226,-0.38248891516405314
Mac5,PDX1,8,4,0.5,2,4,0.4715182388698844,-0.5986000070743526
Mac5,PEX2,73,39,0.5342465753424658,30,41,0.3328725710166004,-0.5653719326563789
Mac5,PHC1,4,0,0.0,1,1,0.23551798569059823,-0.0672278203776439
Mac5,PHF19,486,89,0.1831275720164609,93,245,0.3330710118162129,-0.6119051697554924
Mac5,PHF2,39,24,0.6153846153846154,11,27,0.41763103139337066,-0.5845993699936067
Mac5,PHF20,1,0,0.0,0,1,,-0.3113812912522449
Mac5,PHF5A,1502,544,0.3621837549933422,438,921,0.3348620962754414,-0.6073873046173907
Mac5,PHF6,255,97,0.3803921568627451,86,153,0.3601536562443609,-0.5170922391135159
Mac5,PHF8,6176,2935,0.47522668393782386,2309,3726,0.3401288975086883,-0.538906021686025
Mac5,PHRF1,84,28,0.3333333333333333,28,43,0.19368490459246557,-0.3619549761558201
Mac5,PIAS2,497,257,0.5171026156941649,160,334,0.3238383879312532,-0.6084895519285659
Mac5,PITX1,151,60,0.3973509933774834,55,86,0.29973902906345445,-0.5100679709586345
Mac5,PML,1,0,0.0,1,0,0.4525764245111725,
Mac5,PPARA,10079,4659,0.46224823891259054,3711,5870,0.3568227730761794,-0.5439672853589976
Mac5,PPARD,1363,738,0.541452677916361,513,819,0.3341944421172413,-0.4743545465327492
Mac5,PPARG,14490,5433,0.3749482401656315,4865,8127,0.35377059491317997,-0.5682695368295105
Mac5,PRDM1,6785,3068,0.45217391304347826,2351,4096,0.33923012196412694,-0.5643385989211849
Mac5,PRDM5,171,81,0.47368421052631576,70,97,0.34997629669559444,-0.4832173097746192
Mac5,PRDM9,14,8,0.5714285714285714,5,8,0.276007980751514,-0.49073174002143294
Mac5,PROP1,19,8,0.42105263157894735,6,12,0.2474815082007558,-0.5290355936860246
Mac5,PROX1,408,142,0.3480392156862745,122,237,0.38522787202351744,-0.63934900271011
Mac5,PTF1A,4280,2051,0.4792056074766355,1616,2507,0.34437961346209,-0.5240922262137337
Mac5,PURB,1980,1003,0.5065656565656566,658,1290,0.35715423658882794,-0.6603481108711367
Mac5,RAD21,13855,5220,0.3767592926741249,4606,7834,0.3561156398999837,-0.5747078965724903
Mac5,RAD51,2609,1283,0.491759294748946,936,1570,0.30456683767425047,-0.5621701468703884
Mac5,RAG1,9142,4471,0.4890614745132356,3359,5583,0.34050723539091976,-0.5775964912730289
Mac5,RAG2,10050,4773,0.47492537313432837,3677,6140,0.3485648991916727,-0.589257106128301
Mac5,RAI1,982,489,0.4979633401221996,349,606,0.3092465559583522,-0.5260375660201575
Mac5,RALY,1,0,0.0,0,1,,-0.5452964189997598
Mac5,RARA,9170,4082,0.4451472191930207,3283,5389,0.3504147450702923,-0.5401258125465984
Mac5,RARB,1039,575,0.5534167468719923,391,632,0.3446760633957164,-0.517967575320138
Mac5,RBBP4,1405,681,0.48469750889679714,552,832,0.3510431588072212,-0.5646638657850122
Mac5,RBPJL,126,54,0.42857142857142855,46,69,0.38021404858347074,-0.5639507542682572
Mac5,RCOR1,63,25,0.3968253968253968,18,42,0.24248540173804323,-0.5600473193687541
Mac5,RCOR2,22,12,0.5454545454545454,8,13,0.41467145248650844,-0.4330613269515599
Mac5,REL,58,25,0.43103448275862066,16,42,0.23911164134084018,-1.0052723707711553
Mac5,RELB,153,78,0.5098039215686274,52,100,0.2780039348959565,-0.7713614156180837
Mac5,REST,6068,3148,0.5187870797626896,2350,3581,0.3336928285901912,-0.534178969495912
Mac5,RFX1,7112,3150,0.44291338582677164,2544,4155,0.3392876405586834,-0.5358516510565945
Mac5,RFX2,91,33,0.3626373626373626,34,46,0.3668084805538725,-0.45438568186970113
Mac5,RFX3,4493,2158,0.4803026930781215,1684,2640,0.34259386954846033,-0.5371803509932288
Mac5,RFX6,10,2,0.2,2,6,0.7713751507987852,-0.5925960874729277
Mac5,RORA,940,479,0.5095744680851064,356,542,0.3362084939842543,-0.558043983377281
Mac5,RTF1,8,4,0.5,2,6,0.6122312074099954,-0.6076740953125007
Mac5,RUNX1,13267,5128,0.386522951684631,4464,7617,0.3511383125237783,-0.575246272126282
Mac5,RUNX2,9593,4369,0.4554362556030439,3522,5681,0.35227182894148124,-0.5538690596393249
Mac5,RUNX3,6408,3207,0.5004681647940075,2349,3954,0.3431977864088452,-0.5803735838994479
Mac5,RXRA,13967,5215,0.3733801102598983,4684,7737,0.3546067604342106,-0.5518352884793426
Mac5,RYBP,3355,1110,0.33084947839046197,1047,1915,0.3492203787873997,-0.5943723738944178
Mac5,SALL1,104,40,0.38461538461538464,30,68,0.36281362661051975,-0.5412054326354427
Mac5,SALL4,2160,920,0.42592592592592593,713,1341,0.3211069864822994,-0.5857608191730669
Mac5,SAP18,17,10,0.5882352941176471,8,8,0.24722476934858983,-0.38414093310979724
Mac5,SAP30,6,3,0.5,3,3,0.19716372153150927,-0.24746038465394168
Mac5,SATB1,7703,3844,0.49902635336881734,2792,4790,0.3369595948938169,-0.5967689690024102
Mac5,SATB2,1,0,0.0,0,1,,-0.43715658180112005
Mac5,SHOX2,6335,3160,0.4988161010260458,2461,3700,0.3449874364191232,-0.5173055046437844
Mac5,SIM2,266,126,0.47368421052631576,89,165,0.31087999207733413,-0.5227045650845623
Mac5,SIN3A,6680,3323,0.4974550898203593,2570,3961,0.3320793556397519,-0.5234413157737662
Mac5,SIN3B,528,336,0.6363636363636364,274,251,0.3370153165106729,-0.3739115808015661
Mac5,SIX2,1909,814,0.4264012572027239,656,1128,0.3373356762095695,-0.5527828126042634
Mac5,SIX4,3032,1493,0.49241424802110817,1149,1776,0.33069639745896073,-0.5265769069547861
Mac5,SMAD1,179,66,0.3687150837988827,50,121,0.40379139170780093,-0.6142828346490862
Mac5,SMAD2,7310,3174,0.4341997264021888,2531,4350,0.36238669073748164,-0.5555236209215199
Mac5,SMAD3,10384,4516,0.4348998459167951,3696,6098,0.3601047625274812,-0.5465588230951333
Mac5,SMAD4,7459,3606,0.4834428207534522,2683,4584,0.36663051525641077,-0.5866855498862147
Mac5,SMAD6,1,1,1.0,0,1,,-0.014040979398835418
Mac5,SMC1A,12432,4948,0.398005148005148,4236,7100,0.35171983442130356,-0.5500034453964235
Mac5,SMC3,4283,2006,0.46836329675461125,1486,2658,0.3469931192892724,-0.613912941891553
Mac5,SMC5,163,81,0.49693251533742333,63,97,0.41423127620494016,-0.635151866033884
Mac5,SMYD3,3789,1824,0.48139350752177357,1356,2333,0.34545348654704383,-0.5579391720690421
Mac5,SNAI1,3970,2181,0.5493702770780856,1529,2403,0.33700787766445695,-0.529006143435585
Mac5,SNAI2,105,44,0.41904761904761906,40,59,0.35866791417481975,-0.7702646277818703
Mac5,SOX10,42,21,0.5,10,31,0.3949047264872073,-0.5562751033755702
Mac5,SOX11,62,28,0.45161290322580644,24,35,0.42684310256746283,-0.6163079942632846
Mac5,SOX17,5064,2521,0.49782780410742494,1914,3042,0.34096170305144574,-0.5257466006555886
Mac5,SOX2,14376,5231,0.36387033945464664,4741,7879,0.3484092308335052,-0.5414747482163645
Mac5,SOX3,412,187,0.4538834951456311,140,259,0.3605326869707896,-0.550980113050489
Mac5,SOX30,27,7,0.25925925925925924,6,20,0.509504620450812,-0.589360509838281
Mac5,SOX4,528,287,0.5435606060606061,182,340,0.3544583963160139,-0.5498548192404261
Mac5,SOX5,1,0,0.0,0,1,,-0.446444908255724
Mac5,SOX6,4,0,0.0,1,3,0.5159058699839223,-0.4938428669474734
Mac5,SOX7,3,1,0.3333333333333333,0,3,,-0.3916392291753266
Mac5,SOX9,5100,2483,0.48686274509803923,1882,3068,0.33938060242207624,-0.5465319950130008
Mac5,SP1,10074,4295,0.4263450466547548,3592,5845,0.3483136124600302,-0.53528520481435
Mac5,SP3,9645,3757,0.38952825298081906,3238,5557,0.35490849173215255,-0.5414864336313331
Mac5,SP5,25,6,0.24,8,17,0.2720135899289745,-0.4695203649327759
Mac5,SP7,1449,720,0.4968944099378882,520,888,0.3554639137321495,-0.5674360404838265
Mac5,SP9,348,166,0.47701149425287354,140,190,0.30333667662425007,-0.5354388333644151
Mac5,SPI1,15283,5277,0.34528561146371783,4823,8248,0.35096110384585194,-0.5724202293327751
Mac5,SPIB,2,2,1.0,0,2,,-0.4655290397908658
Mac5,SPIN1,139,70,0.5035971223021583,48,90,0.3394365935117318,-0.5181728983908711
Mac5,SRF,8484,4008,0.4724186704384724,3210,4955,0.34716164657414866,-0.5336468145023046
Mac5,SRSF1,7,2,0.2857142857142857,1,5,0.179869811053889,-0.6709748104478459
Mac5,SRSF2,175,83,0.4742857142857143,65,96,0.3938686446997085,-0.6196136480371012
Mac5,SSRP1,544,240,0.4411764705882353,172,362,0.33168026876557805,-0.574989212674198
Mac5,STAG1,1008,436,0.43253968253968256,352,583,0.3413922582958197,-0.5539537197845544
Mac5,STAG2,3371,1519,0.4506081281518837,1097,2113,0.33850536169006856,-0.5965072002656239
Mac5,STAT1,12378,5212,0.42106963968330907,4331,7266,0.3621128060009033,-0.5868468913283005
Mac5,STAT2,5793,3181,0.549110996029691,2162,3591,0.339093674185026,-0.589771125040169
Mac5,STAT3,11990,5086,0.42418682235196,4206,7080,0.3583678899429504,-0.5845716873117921
